author_1_name,author_2_name,year,collaboration_count
"Wilensky, U.","Dede, C.",2020,1
"Wilensky, U.","Schwarz, C.",2020,1
"Wilensky, U.","Damelin, D.",2020,1
"Wilensky, U.","Danahy, E.",2020,1
"Wilensky, U.","Shaw, F.",2020,1
"Wilensky, U.","Puttick, G.",2020,1
"Wilensky, U.","Lee, I.",2020,1
"Wilensky, U.","Chen, J.",2020,1
"Wilensky, U.","Moore, J.",2020,1
"Wilensky, U.","Rich, K.",2020,1
"Wilensky, U.","Wendell, K.",2020,1
"Wilensky, U.","Gunckel, K.",2020,1
"Wilensky, U.","Cassidy, M.",2020,1
"Wilensky, U.","Shin, N.",2020,1
"Wilensky, U.","Blikstein, P.",2020,1
"Wilensky, U.","Vahey, P.",2020,1
"Wilensky, U.","Larimore, R.",2020,1
"Wilensky, U.","Wu, S.",2020,1
"Wilensky, U.","Metcalf, S.",2020,1
"Wilensky, U.","Grover, S.",2020,1
"Wilensky, U.","Jeon, S.",2020,1
"Wilensky, U.","Roderick, S.",2020,1
"Wilensky, U.","Dominguez, X.",2020,1
"Küchle, V. A. B.","Castle, S.",2020,1
"Klein, V.","Shumar, W.",2020,1
"Chandrasekhar, V.","Cameron, A.",2020,1
"Simmering, V.","Davier, A. V.",2020,1
"Simmering, V.","Webster, K.",2020,1
"Simmering, V.","Ozersky, L.",2020,1
"Svihla, V.","Cowan, A.",2020,1
"Svihla, V.","Ortiz, A. R.",2020,1
"Svihla, V.","Megli, A.",2020,1
"Svihla, V.","Albright, C.",2020,1
"Svihla, V.","Sorensen-Unruh, C.",2020,1
"Svihla, V.","Gilliam, D.",2020,1
"Svihla, V.","Fallad-Mendoza, D.",2020,1
"Svihla, V.","Desiderio, J.",2020,1
"Svihla, V.","James, J. O.",2020,1
"Svihla, V.","Tomasson, J.",2020,1
"Svihla, V.","Ferris, K.",2020,1
"Svihla, V.","Fetrow, M. W.",2020,1
"Svihla, V.","Tucker, M.",2020,1
"Svihla, V.","Roach, M.",2020,1
"Svihla, V.","Williams, R.",2020,1
"Svihla, V.","McGinnis, S.",2020,1
"Svihla, V.","Hynson, T.",2020,1
"Svihla, V.","Chen, Y.",2020,1
"Mehto, V.","Kangas, K.",2020,1
"McCune, V.","Vasco, D.",2020,1
"Cavera, V.","Duncan, R.",2020,1
"Dini, V.","Hammer, D.",2020,1
"Dini, V.","LaMotte, E.",2020,1
"Dini, V.","McGugan, K. S.",2020,1
"Dini, V.","Appleby, L.",2020,1
"Dini, V.","Withington, L.",2020,1
"Dini, V.","Maslaton, R. T.",2020,1
"Dini, V.","Michaels, S.",2020,1
"Lee, V.","Poole, F.",2020,1
"Lee, V.","Shumway, J.",2020,1
"Lee, V.","Kozlowski, J.",2020,1
"Jay, V.","Anderson, C.",2020,1
"Jay, V.","Williams-Dobosz, D.",2020,1
"Jay, V.","Angrave, L.",2020,1
"Jay, V.","Perry, M.",2020,1
"Jay, V.","Shaik, N.",2020,1
"Jay, V.","Bhat, S.",2020,1
"Aleven, V.","Yang, K.",2020,1
"Ishihara, V. A.","Kirshner, B.",2020,1
"Ishihara, V. A.","Elox, M. M.",2020,1
"Ishihara, V. A.","Gallardo, S. R.",2020,1
"Ishihara, V. A.","Tivaringe, T.",2020,1
"Ishihara, V. A.","Philip, T.",2020,1
"Byrne, V.","Plane, J.",2020,1
"Byrne, V.","McGrew, S.",2020,1
"Flood, V. J.","Cabrera, A.",2020,1
"Flood, V. J.","Marin, A.",2020,1
"Flood, V. J.","Pierson, A.",2020,1
"Flood, V. J.","Harrer, B.",2020,1
"Flood, V. J.","Garner, B.",2020,1
"Flood, V. J.","Snyder, C.",2020,1
"Flood, V. J.","Xiao, C.",2020,1
"Flood, V. J.","Bordeaux, C.",2020,1
"Flood, V. J.","Roberto, C.",2020,1
"Flood, V. J.","Brady, C.",2020,1
"Flood, V. J.","Keifert, D.",2020,1
"Flood, V. J.","Weintrop, D.",2020,1
"Flood, V. J.","Fields, D.",2020,1
"Flood, V. J.","Morales, D.",2020,1
"Flood, V. J.","Franklin, D.",2020,1
"Flood, V. J.","Eatinger, D.",2020,1
"Flood, V. J.","Clark, D.",2020,1
"Flood, V. J.","Faulstich, E. N. O.",2020,1
"Flood, V. J.","Biswas, G.",2020,1
"Flood, V. J.","Sharma, G.",2020,1
"Flood, V. J.","Clark, H.",2020,1
"Flood, V. J.","Gravell, J.",2020,1
"Flood, V. J.","Palmer, J.",2020,1
"Flood, V. J.","Valerie, J.",2020,1
"Flood, V. J.","Danish, J.",2020,1
"Flood, V. J.","Brennan, K.",2020,1
"Flood, V. J.","McGugan, K. S.",2020,1
"Flood, V. J.","Vogelstein, L.",2020,1
"Flood, V. J.","Rodriguez, L.",2020,1
"Flood, V. J.","Lindberg, L.",2020,1
"Flood, V. J.","Knowe, M.",2020,1
"Flood, V. J.","Gresalfi, M.",2020,1
"Flood, V. J.","Coenraad, M.",2020,1
"Flood, V. J.","Smith, M. S.",2020,1
"Flood, V. J.","Fong, M.",2020,1
"Flood, V. J.","Ehrenfeld, N.",2020,1
"Flood, V. J.","Hutchins, N.",2020,1
"Flood, V. J.","Bulalacao, N. M.",2020,1
"Flood, V. J.","Enyedy, N.",2020,1
"Flood, V. J.","Aalst, O. W.",2020,1
"Flood, V. J.","Haduong, P.",2020,1
"Flood, V. J.","Eyes, R. W.",2020,1
"Flood, V. J.","Hall, R.",2020,1
"Flood, V. J.","Marshall, S.",2020,1
"Flood, V. J.","Steinberg, S.",2020,1
"Flood, V. J.","Smith, S.",2020,1
"Flood, V. J.","Wang, X.",2020,1
"Flood, V. J.","Kafai, Y.",2020,1
"Kumar, V.","Booker, A.",2020,1
"Kumar, V.","Ozacar, B. H.",2020,1
"Kumar, V.","Martin, C.",2020,1
"Kumar, V.","Hansen, D.",2020,1
"Kumar, V.","Beheshti, E.",2020,1
"Kumar, V.","Jayathirtha, G.",2020,1
"Kumar, V.","Planey, J.",2020,1
"Kumar, V.","Chang-Order, J.",2020,1
"Kumar, V.","Kraus, K.",2020,1
"Kumar, V.","Kaczmarek-Frew, K.",2020,1
"Kumar, V.","Quigley, K.",2020,1
"Kumar, V.","Leander, K.",2020,1
"Kumar, V.","Carter-Stone, L.",2020,1
"Kumar, V.","Lyons, L.",2020,1
"Kumar, V.","Shanahan, M.",2020,1
"Kumar, V.","Royston, M. M. D.",2020,1
"Kumar, V.","Wheeler, N.",2020,1
"Kumar, V.","Hooper, P.",2020,1
"Kumar, V.","Wardrip, P.",2020,1
"Kumar, V.","Sengupta, P.",2020,1
"Kumar, V.","Millerjohn, R.",2020,1
"Kumar, V.","Abramovich, S.",2020,1
"Kumar, V.","Widman, S.",2020,1
"Kumar, V.","Hladik, S.",2020,1
"Kumar, V.","Uzzo, S.",2020,1
"Kumar, V.","Thompson, W.",2020,1
"Kumar, V.","Bonsignore, E.",2020,1
"Lim, V.","Milz, D.",2020,1
"Lim, V.","Stokes, D.",2020,1
"Lim, V.","Rivero, E.",2020,1
"Lim, V.","Osche, E.",2020,1
"Lim, V.","Shelley, J.",2020,1
"Lim, V.","Rubel, L.",2020,1
"Lim, V.","Lopez, M. L.",2020,1
"Lim, V.","Tes, M.",2020,1
"Lim, V.","Silander, M.",2020,1
"Lim, V.","Vacca, R.",2020,1
"Lim, V.","Urbanowicz, R.",2020,1
"Lim, V.","Vasudevan, V.",2020,1
"Jones, W. M.","Margulieux, L.",2020,1
"Xing, W.","Zhao, H.",2020,1
"Xing, W.","Huang, X.",2020,1
"Muffie, W.","Frezzo, D.",2020,1
"Muffie, W.","Wang, M.",2020,1
"Yan, W.","Strickland, C.",2020,1
"Yan, W.","Franklin, D.",2020,1
"Yan, W.","Israel, M.",2020,1
"Herron, W.","Dimidjian, S.",2020,1
"Finzer, W.","Cottone, A.",2020,1
"Finzer, W.","Rubin, A.",2020,1
"Finzer, W.","Amato, A.",2020,1
"Finzer, W.","Herbel-Eisenmann, B.",2020,1
"Finzer, W.","Himes, B.",2020,1
"Finzer, W.","Roberto, C.",2020,1
"Finzer, W.","Graville, C.",2020,1
"Finzer, W.","Milz, D.",2020,1
"Finzer, W.","Stokes, D.",2020,1
"Finzer, W.","Rivero, E.",2020,1
"Finzer, W.","Osche, E.",2020,1
"Finzer, W.","Cafaro, F.",2020,1
"Finzer, W.","Lee, H.",2020,1
"Finzer, W.","Barton, J.",2020,1
"Finzer, W.","Shelley, J.",2020,1
"Finzer, W.","Gutiérrez, K.",2020,1
"Finzer, W.","Cortes, K.",2020,1
"Finzer, W.","Rubel, L.",2020,1
"Finzer, W.","Haldar, L. C.",2020,1
"Finzer, W.","Lopez, M. L.",2020,1
"Finzer, W.","Olivares, M. C.",2020,1
"Finzer, W.","Tes, M.",2020,1
"Finzer, W.","Silander, M.",2020,1
"Finzer, W.","Trajkova, M.",2020,1
"Finzer, W.","Bulalacao, N. M.",2020,1
"Finzer, W.","Woods, P. J.",2020,1
"Finzer, W.","Vacca, R.",2020,1
"Finzer, W.","Urbanowicz, R.",2020,1
"Finzer, W.","Philip, T.",2020,1
"Finzer, W.","Petrosino, T.",2020,1
"Finzer, W.","Higgins, T.",2020,1
"Finzer, W.","Vasudevan, V.",2020,1
"Finzer, W.","Lim, V.",2020,1
"Lindsay, W.","Otero, V.",2020,1
"Penuel, W. R.","Bell, A.",2020,1
"Penuel, W. R.","Hall, A.",2020,1
"Penuel, W. R.","Milewski, A.",2020,1
"Penuel, W. R.","Ogan, A.",2020,1
"Penuel, W. R.","Marin, A.",2020,1
"Penuel, W. R.","Bien, A.",2020,1
"Penuel, W. R.","Gomoll, A.",2020,1
"Penuel, W. R.","Krumm, A. E.",2020,1
"Penuel, W. R.","Krumm, A.",2020,1
"Penuel, W. R.","Bohannon, A.",2020,1
"Penuel, W. R.","Allen, A.",2020,1
"Penuel, W. R.","Wilhelm, A.",2020,1
"Penuel, W. R.","Fishman, B.",2020,1
"Penuel, W. R.","Dolezalek, B.",2020,1
"Penuel, W. R.","Fine, C.",2020,1
"Penuel, W. R.","Martin, C.",2020,1
"Penuel, W. R.","Sandoval, C.",2020,1
"Penuel, W. R.","Pazera, C.",2020,1
"Penuel, W. R.","Landel, C.",2020,1
"Penuel, W. R.","Nicholas, C.",2020,1
"Penuel, W. R.","Schunn, C.",2020,1
"Penuel, W. R.","Harris, C.",2020,1
"Penuel, W. R.","Wegemer, C.",2020,1
"Penuel, W. R.","Coburn, C.",2020,1
"Penuel, W. R.","Edelson, D. C.",2020,1
"Penuel, W. R.","Morrison, D.",2020,1
"Penuel, W. R.","Witherspoon, E.",2020,1
"Penuel, W. R.","Anderson, E.",2020,1
"Penuel, W. R.","Kazemi, E.",2020,1
"Penuel, W. R.","Dutro, E.",2020,1
"Penuel, W. R.","Suárez, E.",2020,1
"Penuel, W. R.","Siy, E.",2020,1
"Penuel, W. R.","Halverson, E.",2020,1
"Penuel, W. R.","Furtak, E.",2020,1
"Penuel, W. R.","Manz, E.",2020,1
"Penuel, W. R.","Ghousseini, H.",2020,1
"Penuel, W. R.","Lakhani, H.",2020,1
"Penuel, W. R.","Kang, H.",2020,1
"Penuel, W. R.","Smith, J. F. T.",2020,1
"Penuel, W. R.","Pellegrino, J.",2020,1
"Penuel, W. R.","Nation, J.",2020,1
"Penuel, W. R.","Buell, J.",2020,1
"Penuel, W. R.","Russell, J.",2020,1
"Penuel, W. R.","McClain, J.",2020,1
"Penuel, W. R.","Calvillo, J.",2020,1
"Penuel, W. R.","Zimmerman, J.",2020,1
"Penuel, W. R.","Krajcik, J.",2020,1
"Penuel, W. R.","Chang-Order, J.",2020,1
"Penuel, W. R.","Danish, J.",2020,1
"Penuel, W. R.","Henson, K.",2020,1
"Penuel, W. R.","McNeill, K. L.",2020,1
"Penuel, W. R.","Gutierrez, K.",2020,1
"Penuel, W. R.","Davidson, K.",2020,1
"Penuel, W. R.","Penney, L.",2020,1
"Penuel, W. R.","Matsumura, L. C.",2020,1
"Penuel, W. R.","Fay, L.",2020,1
"Penuel, W. R.","Gibbons, L.",2020,1
"Penuel, W. R.","Walsh, M.",2020,1
"Penuel, W. R.","Stein, M. K.",2020,1
"Penuel, W. R.","Repko-Erwin, M.",2020,1
"Penuel, W. R.","Campanella, M.",2020,1
"Penuel, W. R.","Rogers, M. P.",2020,1
"Penuel, W. R.","Swart, M.",2020,1
"Penuel, W. R.","Nathan, M.",2020,1
"Penuel, W. R.","Esteban-Guitart, M.",2020,1
"Penuel, W. R.","Ko, M.",2020,1
"Penuel, W. R.","Herbst, P.",2020,1
"Penuel, W. R.","Tschida, P.",2020,1
"Penuel, W. R.","Wardrip, P.",2020,1
"Penuel, W. R.","Biddy, Q.",2020,1
"Penuel, W. R.","Millerjohn, R.",2020,1
"Penuel, W. R.","Stevens, R.",2020,1
"Penuel, W. R.","Affolter, R.",2020,1
"Penuel, W. R.","Correnti, R.",2020,1
"Penuel, W. R.","Abramovich, S.",2020,1
"Penuel, W. R.","Kavanagh, S.",2020,1
"Penuel, W. R.","Clarke, S.",2020,1
"Penuel, W. R.","Brown, S.",2020,1
"Penuel, W. R.","Chang, S.",2020,1
"Penuel, W. R.","Fitzpatrick, S.",2020,1
"Penuel, W. R.","Goldman, S.",2020,1
"Penuel, W. R.","Clark, T.",2020,1
"Penuel, W. R.","Kumar, V.",2020,1
"Sandoval, W.","Clark, H.",2020,1
"Sandoval, W.","Kawasaki, J.",2020,1
"Kim, W. J.","Barton, B. C.",2020,1
"Kim, W. J.","Balzer, M.",2020,1
"Kim, W. J.","Brien, S.",2020,1
"Jang, W.","Francisco, J.",2020,1
"Jang, W.","McCarroll, K. M.",2020,1
"Jang, W.","Ryoo, K.",2020,1
"Jang, W.","Ranganathan, N.",2020,1
"Thompson, W.","Ozacar, B. H.",2020,1
"Thompson, W.","Kraus, K.",2020,1
"Thompson, W.","Kaczmarek-Frew, K.",2020,1
"Thompson, W.","Uzzo, S.",2020,1
"Thompson, W.","Bonsignore, E.",2020,1
"Wang, X. C.","Sacks, D.",2020,1
"Ochoa, X.","Kline, A.",2020,1
"Ochoa, X.","Hwang, J.",2020,1
"Ochoa, X.","Kwon, K.",2020,1
"Ochoa, X.","Liu, L.",2020,1
"Ochoa, X.","Trajkova, M.",2020,1
"Ochoa, X.","Butail, S.",2020,1
"Ochoa, X.","Lee, S.",2020,1
"Tang, X.","Hammer, D.",2020,1
"Du, X.","Meier, E. B.",2020,1
"Dominguez, X.","Yadav, A.",2020,1
"Dominguez, X.","Rich, K.",2020,1
"Dominguez, X.","Vahey, P.",2020,1
"Dominguez, X.","Larimore, R.",2020,1
"Tu, X.","Sacks, D.",2020,1
"Tu, X.","Wang, X. C.",2020,1
"Hou, X.","Uchidiuno, J. O.",2020,1
"Wang, X.","Rosé, C. P.",2020,1
"Wang, X.","Roy, D.",2020,1
"Wang, X.","Reich, J.",2020,1
"Wang, X.","Koedinger, K.",2020,1
"Wang, X.","Yang, K.",2020,1
"Wang, X.","Thompson, M.",2020,1
"Huang, X.","Zhao, H.",2020,1
"Wang, X.","Cabrera, A.",2020,1
"Wang, X.","Pierson, A.",2020,1
"Wang, X.","Harrer, B.",2020,1
"Wang, X.","Liu, C.",2020,1
"Wang, X.","Xiao, C.",2020,1
"Wang, X.","Bordeaux, C.",2020,1
"Wang, X.","Morales, D.",2020,1
"Wang, X.","Clark, D.",2020,1
"Wang, X.","Faulstich, E. N. O.",2020,1
"Wang, X.","Sharma, G.",2020,1
"Wang, X.","Gravell, J.",2020,1
"Wang, X.","Valerie, J.",2020,1
"Wang, X.","McGugan, K. S.",2020,1
"Wang, X.","Smith, M. S.",2020,1
"Wang, X.","Eyes, R. W.",2020,1
"Wang, X.","Marshall, S.",2020,1
"Wang, X.","Smith, S.",2020,1
"Kim, Y.","Murai, Y.",2020,1
"Kali, Y.","Sugrue, C.",2020,1
"Kali, Y.","Damsa, C.",2020,1
"Kali, Y.","Vasco, D.",2020,1
"Kali, Y.","Muukkonen, H.",2020,1
"Kali, Y.","Celik, I.",2020,1
"Kali, Y.","Thompson, K.",2020,1
"Kali, Y.","Markauskaite, L.",2020,1
"Kali, Y.","Sutphen, M.",2020,1
"Kali, Y.","Arthars, N.",2020,1
"Kali, Y.","Lavie-Alon, N.",2020,1
"Kali, Y.","Sagy, O.",2020,1
"Kali, Y.","Wheeler, P.",2020,1
"Kali, Y.","Esterhazy, R.",2020,1
"Kali, Y.","Dolev, R.",2020,1
"Kali, Y.","Center, T.",2020,1
"Kali, Y.","Solbrekke, T. D.",2020,1
"Kali, Y.","McCune, V.",2020,1
"Chen, Y.","Cowan, A.",2020,1
"Chen, Y.","Ortiz, A. R.",2020,1
"Chen, Y.","Megli, A.",2020,1
"Chen, Y.","Albright, C.",2020,1
"Chen, Y.","Sorensen-Unruh, C.",2020,1
"Chen, Y.","Gilliam, D.",2020,1
"Chen, Y.","Fallad-Mendoza, D.",2020,1
"Chen, Y.","Desiderio, J.",2020,1
"Chen, Y.","Tomasson, J.",2020,1
"Chen, Y.","Ferris, K.",2020,1
"Chen, Y.","Fetrow, M. W.",2020,1
"Chen, Y.","Tucker, M.",2020,1
"Chen, Y.","Roach, M.",2020,1
"Chen, Y.","Williams, R.",2020,1
"Chen, Y.","McGinnis, S.",2020,1
"Chen, Y.","Hynson, T.",2020,1
"Jiang, Y.","Almeda, M. V.",2020,1
"Jiang, Y.","Inventado, P. S.",2020,1
"Jiang, Y.","Scupelli, P.",2020,1
"Jiang, Y.","Baker, R. S.",2020,1
"Jiang, Y.","Kai, S.",2020,1
"Zhang, Y.","White, A.",2020,1
"Kim, Y.","Kline, A.",2020,1
"Kim, Y.","Espino, D.",2020,1
"Kim, Y.","Hamilton, E.",2020,1
"Kim, Y.","Cafaro, F.",2020,1
"Kim, Y.","Hwang, J.",2020,1
"Kim, Y.","Kwon, K.",2020,1
"Kim, Y.","Liu, L.",2020,1
"Kim, Y.","Trajkova, M.",2020,1
"Kim, Y.","Butail, S.",2020,1
"Kim, Y.","Lee, S.",2020,1
"Kim, Y.","Lee, S.",2020,1
"Kim, Y.","Ochoa, X.",2020,1
"Pan, Y.","Uysal, S.",2020,1
"Kafai, Y.","Snyder, C.",2020,1
"Kafai, Y.","Roberto, C.",2020,1
"Kafai, Y.","Brady, C.",2020,1
"Kafai, Y.","Franklin, D.",2020,1
"Kafai, Y.","Eatinger, D.",2020,1
"Kafai, Y.","Jayathirtha, G.",2020,1
"Kafai, Y.","Palmer, J.",2020,1
"Kafai, Y.","Knowe, M.",2020,1
"Kafai, Y.","Gresalfi, M.",2020,1
"Kafai, Y.","Coenraad, M.",2020,1
"Kafai, Y.","Shaw, M.",2020,1
"Kafai, Y.","Fong, M.",2020,1
"Kafai, Y.","Hutchins, N.",2020,1
"Kafai, Y.","Bulalacao, N. M.",2020,1
"Kafai, Y.","Aalst, O. W.",2020,1
"Kafai, Y.","Haduong, P.",2020,1
"Kafai, Y.","Steinberg, S.",2020,1
"Tee, Y.","Suresh, D.",2020,1
"Tee, Y.","Caleon, I.",2020,1
"Georgiou, Y.","Ioannou, A.",2020,1
"Georgiou, Y.","Ioannou, M.",2020,1
"Georgiou, Y.","Retalis, S.",2020,1
"Kolikant, Y. B.","Resnick, V.",2020,1
"Rosen, Y.","Davier, A. V.",2020,1
"Rosen, Y.","Seery, J.",2020,1
"Rosen, Y.","Webster, K.",2020,1
"Rosen, Y.","Ozersky, L.",2020,1
"Rosen, Y.","Arieli-Attali, M.",2020,1
"Rosen, Y.","Ward, S.",2020,1
"Rosen, Y.","Simmering, V.",2020,1
"Chen, Y.","Yim, R. A.",2020,1
"Chen, Y.","Kogen, R.",2020,1
"Seah, Y. Y.","Karabiyik, T.",2020,1
"Jung, Y. J.","Maltese, A.",2020,1
"Jung, Y. J.","Simpson, A.",2020,1
"Jung, Y. J.","Copeland, A.",2020,1
"Jung, Y. J.","Ottenbreit-Leftwich, A.",2020,1
"Jung, Y. J.","Shapiro, B.",2020,1
"Jung, Y. J.","DeLiema, D.",2020,1
"Jung, Y. J.","Weintrop, D.",2020,1
"Jung, Y. J.","Whalen, D. P.",2020,1
"Jung, Y. J.","Dudek, J.",2020,1
"Jung, Y. J.","Fofang, J. S. B. E.",2020,1
"Jung, Y. J.","Walkoe, J.",2020,1
"Jung, Y. J.","Williams, J.",2020,1
"Jung, Y. J.","Liao, J.",2020,1
"Jung, Y. J.","Scott, J.",2020,1
"Jung, Y. J.","Yang, J.",2020,1
"Jung, Y. J.","Kim, J.",2020,1
"Jung, Y. J.","Grills, K.",2020,1
"Jung, Y. J.","Kwon, K.",2020,1
"Jung, Y. J.","Flynn, L.",2020,1
"Jung, Y. J.","Dahn, M.",2020,1
"Jung, Y. J.","Walton, M.",2020,1
"Jung, Y. J.","Chan, M.",2020,1
"Jung, Y. J.","Holbert, N.",2020,1
"Jung, Y. J.","Blikstein, P.",2020,1
"Jung, Y. J.","Knox, P.",2020,1
"Jung, Y. J.","Yan, S.",2020,1
"Jung, Y. J.","Brush, T.",2020,1
"Jung, Y. J.","Chiu, Y.",2020,1
"Lee, Y.","Zhao, G.",2020,1
"Lee, Y.","Specht, M.",2020,1
"Lee, Y.","Praharaj, S.",2020,1
"Kubota, Y.","Hisatomi, A.",2020,1
"Kubota, Y.","Hideo, F.",2020,1
"Kubota, Y.","Suzuki, H.",2020,1
"Kubota, Y.","Egi, H.",2020,1
"Kubota, Y.","Ishikawa, N.",2020,1
"Kubota, Y.","Yuki, N.",2020,1
"Kubota, Y.","Ishii, Y.",2020,1
"Hod, Y.","Cohen, E.",2020,1
"Hod, Y.","Kashi, S.",2020,1
"Chiu, Y.","Williams, J.",2020,1
"Chang, Y.","Scharber, C.",2020,1
"Chang, Y.","Groos, D.",2020,1
"Chang, Y.","Ouyang, F.",2020,1
"Yang, Y.","Chan, C.",2020,1
"Yang, Y.","Aalst, J. V.",2020,1
"Yang, Y.","Feng, X.",2020,1
"Ishii, Y.","Yuki, N.",2020,1
"Chen, Y.","Scribner, A.",2020,1
"Chen, Y.","Feng, C.",2020,1
"Chen, Y.","Lee, S.",2020,1
"Chen, Y.","Brush, T.",2020,1
"Papamitsiou, Z.","De, B. K.",2020,1
"Ryan, Z.","Murphy, D.",2020,1
"Ryan, Z.","Robinson, E.",2020,1
"Ryan, Z.","Moreland, M.",2020,1
"Ryan, Z.","Vickery, M.",2020,1
"Ryan, Z.","Av-Shalom, N.",2020,1
"Ryan, Z.","Duncan, R.",2020,1
"Warren, Z.","Kunda, M.",2020,1
"Warren, Z.","Juárez, P.",2020,1
"Alley, Z.","Gutiérrez, K.",2020,1
"Alley, Z.","Baker, K.",2020,1
"Alley, Z.","Leyva, L.",2020,1
"Alley, Z.","Yin, P.",2020,1
"Alley, Z.","Lehrer, R.",2020,1
"Alley, Z.","Tagalik, S.",2020,1
"Gates, Z.","Foster, M.",2020,1
"Gates, Z.","S, S.",2020,1
"Dai, Z.","West, L.",2020,1
"Lai, Z.","Woodruff, E.",2020,1
"Donoahue, Z.","Woodruff, E.",2020,1
"Donoahue, Z.","Lai, Z.",2020,1
"Bonsignore, E.","Kraus, K.",2020,1
"Bonsignore, E.","Kaczmarek-Frew, K.",2020,1
"Shim, J.","Yoon, S.",2019,5
"Ruis, A.","Shaffer, D.",2019,3
"Saleh, A.","Hmelo-Silver, C.",2019,3
"Schneider, B.","Radu, I.",2019,3
"Hmelo-Silver, C.","Gomoll, A.",2019,3
"Hmelo-Silver, C.","Lester, J.",2019,3
"Hmelo-Silver, C.","Glazewski, K.",2019,3
"Wendel, D.","Reider, D.",2019,3
"Wendel, D.","Schoenfeld, I.",2019,3
"Anderson, E.","Wendel, D.",2019,3
"Anderson, E.","Reider, D.",2019,3
"Anderson, E.","Schoenfeld, I.",2019,3
"Anderson, E.","Shim, J.",2019,3
"Anderson, E.","Yoon, S.",2019,3
"Chartrand, G.","Andrews, C.",2019,3
"Hong, H.","Lin, P.",2019,3
"Schoenfeld, I.","Reider, D.",2019,3
"Lester, J.","Glazewski, K.",2019,3
"Shim, J.","Wendel, D.",2019,3
"Shim, J.","Reider, D.",2019,3
"Shim, J.","Schoenfeld, I.",2019,3
"Borge, M.","Xia, Y.",2019,3
"Enyedy, N.","Danish, J.",2019,3
"Yoon, S.","Wendel, D.",2019,3
"Yoon, S.","Reider, D.",2019,3
"Yoon, S.","Schoenfeld, I.",2019,3
"Wen, Y.","Looi, C.",2019,3
"Siebert-Evenstone, A.","Shaffer, D.",2019,2
"Gomoll, A.","Traynor, A.",2019,2
"Gomoll, A.","Cheng, B.",2019,2
"Gomoll, A.","Adeoye, T.",2019,2
"Saleh, A.","Lester, J.",2019,2
"Saleh, A.","Glazewski, K.",2019,2
"Saleh, A.","Chen, Y.",2019,2
"Baram-Tsabari, A.","Benichou, M.",2019,2
"Baram-Tsabari, A.","Atias, O.",2019,2
"Eagan, B.","Shaffer, D.",2019,2
"Davis, B.","Tu, X.",2019,2
"Cheng, B.","Traynor, A.",2019,2
"Cheng, B.","Adeoye, T.",2019,2
"Dashti, C.","Rosé, C.",2019,2
"Dashti, C.","Sakr, M.",2019,2
"Dashti, C.","Hilton, M.",2019,2
"Looi, C.","Zhang, S.",2019,2
"Hmelo-Silver, C.","Traynor, A.",2019,2
"Hmelo-Silver, C.","Cheng, B.",2019,2
"Hmelo-Silver, C.","Bae, H.",2019,2
"Hmelo-Silver, C.","Jeong, H.",2019,2
"Hmelo-Silver, C.","Rowe, J.",2019,2
"Hmelo-Silver, C.","Lundh, P.",2019,2
"Hmelo-Silver, C.","Adeoye, T.",2019,2
"Hmelo-Silver, C.","Chen, Y.",2019,2
"Lynch, C.","Wiebe, E.",2019,2
"Brady, C.","Vogelstein, L.",2019,2
"Gnesdilow, D.","Tissenbaum, C. D.",2019,2
"Lewis, D. R.","Gerber, E.",2019,2
"Lewis, D. R.","Easterday, M.",2019,2
"Hickey, D. T.","Andrews, C.",2019,2
"Hickey, D. T.","Chartrand, G.",2019,2
"Boulden, D.","Lynch, C.",2019,2
"Boulden, D.","Wiebe, E.",2019,2
"Espino, D.","Hamilton, E.",2019,2
"Espino, D.","Lee, S.",2019,2
"Gerber, E.","Easterday, M.",2019,2
"Anderson, E.","Miller, K.",2019,2
"Mercier, E.","Shehab, S.",2019,2
"Er, E.","Gasevic, D.",2019,2
"Er, E.","Dimitriadis, Y.",2019,2
"Fischer, F.","Radkowitsch, A.",2019,2
"Jayathirtha, G.","Fields, D.",2019,2
"Bae, H.","Craig, K.",2019,2
"Bae, H.","Szostalo, M.",2019,2
"Jeong, H.","Grauwin, S.",2019,2
"Hong, H.","Chai, C. S.",2019,2
"Dubovi, I.","Lee, V.",2019,2
"Aalst, J. V.","Chan, C.",2019,2
"Tsan, J.","Lynch, C.",2019,2
"Tsan, J.","Boulden, D.",2019,2
"Tsan, J.","Wiebe, E.",2019,2
"Tsan, J.","Vandenberg, J.",2019,2
"Vandenberg, J.","Lynch, C.",2019,2
"Vandenberg, J.","Boulden, D.",2019,2
"Vandenberg, J.","Wiebe, E.",2019,2
"Rowe, J.","Lester, J.",2019,2
"Rowe, J.","Glazewski, K.",2019,2
"Shim, J.","Miller, K.",2019,2
"Danish, J.","Davis, B.",2019,2
"Danish, J.","Bae, H.",2019,2
"Danish, J.","Craig, K.",2019,2
"Danish, J.","Lindberg, L.",2019,2
"Danish, J.","Szostalo, M.",2019,2
"Danish, J.","Humburg, M.",2019,2
"Danish, J.","Tu, X.",2019,2
"Oshima, J.","Oshima, R.",2019,2
"Craig, K.","Szostalo, M.",2019,2
"Miller, K.","Wendel, D.",2019,2
"Miller, K.","Reider, D.",2019,2
"Miller, K.","Schoenfeld, I.",2019,2
"Kumpulainen, K.","Kajamaa, A.",2019,2
"Boyer, K. E.","Lynch, C.",2019,2
"Boyer, K. E.","Boulden, D.",2019,2
