citing_paper_id,cited_paper_id,citing_year,cited_year,context_snippet,status,notes
proc_icls-2024.md_34261,handle_1_865,2024,2018,tools for early math learning—that can guide future research and practice in Learning Sciences and Technologies.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_876,2024,2018,"From the Learning Sciences and Human− Computer Interaction. Cognitive Science, 47(10), e13365.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_625,2024,2018,"future studies, the learning sciences can inform advanced training in higher education, leveraging the design of",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_701,2024,2018,"multiple, distinct experiences  and environ ments. Music-centric learning sciences research",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_496,2024,2018,"stabilization to possibility discourse through reflective noticing. Journal of the Learning Sciences, 30(4-",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_828,2024,2018,"development community. Journal of the Learning Sciences, 1-49.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_876,2024,2018,to learn within computer science can be meaningful to further investigate in the learning sciences as a way to,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_780,2024,2018,further in the learning sciences; m ethods such as participatory design or design -based research can embed,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_764,2024,2018,"social media. Information and Learning Sciences, 124(5/6), 149–167.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_661,2024,2018,"Everson, J. (2023). Interrogating Implicit Power in Secondary Computer Science Education. Proceedings of the",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_892,2024,2018,across recent work in the learning sciences and allied fields suggests there is wide variability in how data,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_637,2024,2018,"Student engagement has broad appeal within and between many fields associated with the learning sciences, both",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_858,2024,2018,which are award-winning studies in learning sciences and learning analytics. Members of the QE society are located,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_474,2024,2018,"design within the Learning Sciences—to reading. Therefore, through a secondary data analysis",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_656,2024,2018,studying and designing learning environments. In the proceedings of the International Society of the Learning,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_501,2024,2018,Learning Sciences. They help identify differences in learning facilitation between different learning approaches.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_798,2024,2018,systems. The study contributes to the field of learning sciences by enhancing the effectiveness,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024,handle_1_828,2024,2018,"Perspective. In Cambridge Handbook of the Learning Sciences (Vol. 2006, p. 409).",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_677,2024,2018,"Ma, X., Liu, J., Liang, J., & Fan, C. (2020). An empirical study on the effect of group awareness in CSCL",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_910,2024,2018,"collaborative learning (CSCL) groups. Computers & Education, 51(1), 54 –66.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_582,2024,2018,"collaborative learning situations (Stahl et al., 2006). Within the context of CSCL, group learning can be pre -",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_598,2024,2018,"individual to small groups and later in larger groups) (Hernández-Leo et al., 2006). Teachers may use CSCL tools",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_828,2024,2018,"perspective. In R. K. Sawyer (Ed.), Cambridge handbook of the learning sciences (pp. 409 –426).",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_575,2024,2018,"collaborative learning (CSCL), effects of rather person-related aspects (like group composition) or rather content-",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_487,2024,2018,"is practice, i.e., facilitating constructive and agentive teaching and learning practices around CSCL. These",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_647,2024,2018,the instructors’ online teaching during the COVID -19 pandemic. The product of learning studied in CSCL,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_661,2024,2018,Initiative. In Proceedings of the 50th ACM Technical Symposium on Computer Science Education (pp.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_667,2024,2018,Abstract: Studies in learning sciences have examined the learning of computational thinking,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_876,2024,2018,computer science learning experiences and implications for what comes next. In Proceedings of,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_709,2024,2018,"collaborative learning (CSCL) settings, it is critical for teachers to monitor and understand",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_828,2024,2018,learning sciences community gathered from field observations when teachers enacted MoFR .,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_814,2024,2018,platform for leaders and faculty in learning sciences programs to exchange resources and support each other in,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_640,2024,2018,surface many learning sciences-relevant research questions with as broad a range as “What role does SFF fandom,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_892,2024,2018,Developing pathways for healing in the Learning Sciences,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_889,2024,2018,"in the Learning Sciences and Assessment Academic Group focusing on understanding students’ social, cognitive,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_534,2024,2018,"platform as a design case study, examining the learning sciences principles underpinning its",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_865,2024,2018,● New technologies and learning environment designs: CSCL research needs to consider incorporating,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_858,2024,2018,"learning sciences and learning analytics, both of which aim to provide solutions to practical educational problems.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024,handle_1_256,2024,2017,"Shape Collaborative Science Inquiry. Journal of the Learning Sciences, 28(4-5), 513-555.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024,handle_1_206,2024,2017,"Kizito, R., & Brennan, K. (Eds .), Building Knowledge and Sustaining our Community: Proceedings of",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_253,2024,2017,"Hoadley, C. P. (2002). Creating context: Design-based research in creating and understanding CSCL.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_217,2024,2017,"academic disciplines, including computer science, educational technology, and learning sciences. This",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_256,2024,2017,"Shape Collaborative Science Inquiry. Journal of the Learning Sciences , 28(4–5), 513– 555.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_240,2024,2017,"Blikstein, P. (2013). Multimodal learning analytics  Proceedings of the Third International Conference on",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_232,2024,2017,"understanding of complex systems. The Journal of the Learning Sciences, 16(3), 307-331.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_243,2024,2017,"methods analysis of research contributions, shortcomings, and future prospects. In Proceedings of the",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_290,2024,2017,discourse understanding and engagement in a knowledge -building environment. Knowledge building is a CSCL,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_250,2024,2017,"whose work intersects in the learning sciences and analytics communities, as well as broader, practice- oriented",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_232,2024,2017,"Quantitative Change in Complex Systems. The Journal of the Learning Sciences , 24(2), 204– 251.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_259,2024,2017,"collaborative learning (CSCL), alongside the design considerations for DEI. These efforts aim to foster changes",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_240,2024,2017,where Learning Sciences researchers can benefit from AI to address complex IA problems using multimodal data.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_212,2024,2017,The work of Scardamalia and Bereiter is pivotal in the Computer-Supported Collaborative Learning (CSCL) field.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_305,2024,2017,The researchers were two master's students in a learning sciences program at a private university in the,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024,handle_1_212,2024,2017,Computer-supported collaborative learning (CSCL) environments hold great promise for facilitating deeper,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024,handle_1_290,2024,2017,"CSCL emphasizes knowledge building and common understanding via exchange and discourse (Bruffee, 1984).",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024,handle_1_194,2024,2017,preparation activity is introduced to CSCL environment s to promote students’ readiness for learning in the,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024,handle_1_259,2024,2017,"collaborative learning, which poses questions for optimizing its design and implementation in CSCL activities.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_212,2024,2017,collaborative learning (CSCL) and examines the impact of two common computer-supported scaffolds: scripting,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_213,2024,2017,"collaboration framework for small groups”, “Conceptual framework for collaborative Problem solving”, “CSCL",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_305,2024,2017,"learning (CSCL) ( van Leeuwen  & Janssen, 2019). As students engage in collaborative learning, teachers  co-",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_205,2024,2017,"Assessing shared mental models, performance, and trust in human-agent teams. Proceedings of the ACM",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_217,2024,2017,The field of Computer -Supported Collaborative Learning (CSCL) aims to bring computer support to enhance,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_222,2024,2017,"CSCL settings, this study seeks to inform the design of automated tools to aid teachers and students in fostering",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_290,2024,2017,Contributing to Knowledge Building Discourse. https://repository.isls.org//handle/1/1710,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_238,2024,2017,"CSCL, it benefited cognitive learning outcomes at both individual and group level, but the",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_210,2024,2017,passionate about the transformative power of technology in collaborative learning. The inaugural CSCL,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_253,2024,2017,"Hoadley, C.P. (2002) Creating context: Design-based research in creating and understanding CSCL. Proceedings",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_243,2024,2017,enough: Using epistemic network analysis (ENA) to analyze verbal data in CSCL research. International,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_240,2024,2017,"Blikstein, P. (2013, April). Multimodal learning analytics. In Proceedings of the third international conference",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_256,2024,2017,"community at the interpersonal plane. Computer Supported Collaborative Learning Practices, CSCL",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_212,2024,2017,"Conference on Computer-Supported Collaborative Learning (CSCL), this work presents a large",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_256,2024,2017,"the learning sciences that frame data science as a social, purpose-driven practice, and situated within a community",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2024,handle_1_250,2024,2017,"learning analytics, alongside burgeoning sister communities exploring interactions amongst learners, the CSCL",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024,handle_1_351,2024,2016,High School Students through AI4ALL Open Learning. In Proceedings of the 51st ACM,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024,handle_1_114,2024,2016,"within the learning sciences community, including our research, our professional society, and",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024,handle_1_375,2024,2016,amongst us is responsible for creating a more equitable learning sciences. An example of how this could be,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024,handle_1_315,2024,2016,"learning sciences (e.g., Greeno, 1998; Vygotsky, 1978). Within this sociocultural paradigm,  researchers have",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024,handle_1_311,2024,2016,effort and enhanced efficiency in data analysis for Computer-Supported Collaborative Learning (CSCL) research.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024,handle_1_381,2024,2016,"connections to recent developments within the learning sciences (Sundby & Karseth, 2022, p. 433).",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_179,2024,2016,"learning sciences, mathematics education, and science education. Review of research in education, 44(1),",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_351,2024,2016,"Science Learning in Middle School. In Proceedings of Interaction Design and Children, 206 –211.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_320,2024,2016,"= 1). Furthermore, among the studies in educational technology (n = 7) and learning sciences (n = 6), there",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_318,2024,2016,Dual-layer Knowledge Building. Singapore: International Society of the Learning Sciences.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_164,2024,2016,elementary students in locally relevant data literacy. Information and Learning Sciences.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_375,2024,2016,"and beyond an afterschool science program. Journal of the Learning Sciences , 31(2), 199–236.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_321,2024,2016,There is significant interest in the learning sciences in how students pick up knowledge about computing,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_383,2024,2016,"(Yoon, 2018). Researchers in the learning sciences, particularly  those who specialize in science education, have",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_34261,handle_1_315,2024,2016,psychological and sociocultural perspectives from the learning sciences. I found that the types,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_315,2024,2016,"Esmonde, I., & Booker, A. N. (2017). Power and privilege in the learning sciences: Critical and sociocultural",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_351,2024,2016,and Science Through Decoding in a Middle School Summer Program. In Proceedings of the 17th,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_164,2024,2016,Students through AI4ALL Open Learning. Proceedings of the 51st ACM Technical Symposium on,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_318,2024,2016,knowledge building. Substantial research efforts in learning sciences/CSCL have focused on developing,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_179,2024,2016,"Learning Sciences, Mathematics Education, and Science Education. Review of Research in Education,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_383,2024,2016,learning sciences and science faculty as practitioners from several higher education institutions in eastern Canada.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_374,2024,2016,. (2017). Future learning spaces in schools: Concepts and designs from the Learning Sciences. Journal of,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_375,2024,2016,drawn on for justice -oriented educational research in and beyond the learning sciences. We build on a body of,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_362,2024,2016,Supports to Promote Computer Science Teachers' Pedagogical Content Knowledge. In Proceedings of,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_146,2024,2016,predicted distinct EDA profiles. This pattern suggests that although the Learning Sciences prefers situated action,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2024.md_91869,handle_1_358,2024,2016,"supported collaborative learning (CSCL) and teachers in different school settings (rural, urban, suburban),",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024,handle_1_321,2024,2016,"enhancing knowledge sharing in CSCL. Interactive Learning Environments , 19(1), 45 –62.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024,handle_1_328,2024,2016,in CSCL: Progress of socially shared regulation among high- and low-performing groups. Computers in,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_175,2024,2016,collaborative knowledge (as defined previously).  This distinction is crucial for the design and analysis of CSCL,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_358,2024,2016,argumentation. Computer-supported collaborative learning (CSCL) contexts are  effective for,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_318,2024,2016,knowledge and collaborative problem solving skills through user profiling. In Proceedings of the 16th,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2024.md_6500,handle_1_100,2024,2016,RQ2: What are the effects of adaptive instructional support  in CSCL on different students’ learning,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
